wrestler 1,wrestler 1 id,wrestler 1 nationality,wrestler 2,wrestler 2 id,wrestler 2 nationality,current champion,winner,match ending,card order,title,match type,date,show name,location,W1 Age,W1 PPV Matches,W1 PPV Wins,W1 PPV DQ Wins,W1 PPV Pin Wins,W1 PPV Sub Wins,W1 PPV Losses,W1 PPV DQ Losses,W1 PPV Pin Losses,W1 PPV Sub Losses,W1 PPV Draws,W1 PPV Streak,W1 PPV Championship Wins,W1 PPV Championship Losses,W1 PPV Championship Defense Wins,W1 PPV Championship Defense Losses,W1 PPV Championship Challenge Wins,W1 PPV Championship Challenge Losses,W1 Last PPV Match,W1 H2H PPV Matches,W1 H2H PPV Wins,W1 H2H PPV DQ Wins,W1 H2H PPV Pin Wins,W1 H2H PPV Sub Wins,W1 H2H PPV Losses,W1 H2H PPV DQ Losses,W1 H2H PPV Pin Losses,W1 H2H PPV Sub Losses,W1 H2H PPV Draws,W1 H2H PPV Streak,W1 H2H PPV Championship Wins,W1 H2H PPV Championship Losses,W1 H2H PPV Championship Defense Wins,W1 H2H PPV Championship Defense Losses,W1 H2H PPV Championship Challenge Wins,W1 H2H PPV Championship Challenge Losses,W1 H2H Last PPV Match,W1 PWI Ranking,W1 PWI Change,W2 Age,W2 PPV Matches,W2 PPV Wins,W2 PPV DQ Wins,W2 PPV Pin Wins,W2 PPV Sub Wins,W2 PPV Losses,W2 PPV DQ Losses,W2 PPV Pin Losses,W2 PPV Sub Losses,W2 PPV Draws,W2 PPV Streak,W2 PPV Championship Wins,W2 PPV Championship Losses,W2 PPV Championship Defense Wins,W2 PPV Championship Defense Losses,W2 PPV Championship Challenge Wins,W2 PPV Championship Challenge Losses,W2 Last PPV Match,W2 PPV Matches,W2 H2H PPV Wins,W2 H2H PPV DQ Wins,W2 H2H PPV Pin Wins,W2 H2H PPV Sub Wins,W2 H2H PPV Losses,W2 H2H PPV DQ Losses,W2 H2H PPV Pin Losses,W2 H2H PPV Sub Losses,W2 H2H PPV Draws,W2 H2H PPV Streak,W2 H2H PPV Championship Wins,W2 H2H PPV Championship Losses,W2 H2H PPV Championship Defense Wins,W2 H2H PPV Championship Defense Losses,W2 H2H PPV Championship Challenge Wins,W2 H2H PPV Championship Challenge Losses,W2 H2H Last PPV Match,W2 PWI Ranking,W2 PWI Change
Alberto Del Rio,2883,MEX,Christian,277,CAN,Wrestler 1,true,sub,4,World Heavyweight Championship (WWE),"",2013-08-18,SummerSlam '13,Los Angeles,36.26027397260274,18,10,1,2,4,8,0,5,2,0,6,7,7,5,3,2,4,2013-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-4,39.74246575342466,34,20,1,15,0,14,1,10,0,0,2,17,10,9,5,8,5,2012-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18
Natalya,3322,CAN,Brie Bella,3340,USA,None,true,sub,5,"","",2013-08-18,SummerSlam '13,Los Angeles,31.252054794520546,3,1,1,0,0,2,0,2,0,0,-1,1,2,0,1,1,1,2010-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-8,29.76164383561644,2,1,0,1,0,1,0,1,0,0,-1,1,1,1,0,0,1,2011-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0
Brock Lesnar,346,USA,C. M. Punk,467,USA,None,true,pin,6,"",no disqualification,2013-08-18,SummerSlam '13,Los Angeles,36.12876712328767,21,13,0,10,1,7,1,5,1,1,1,8,4,5,2,3,2,2013-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,34.83835616438356,44,22,1,16,3,20,1,17,0,2,1,16,10,11,6,5,4,2013-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
Daniel Bryan,1741,USA,John Cena,350,USA,Wrestler 2,true,pin,8,WWE Championship,referee: Triple H ,2013-08-18,SummerSlam '13,Los Angeles,32.26301369863014,17,10,0,2,8,6,0,6,0,1,1,3,4,1,1,2,3,2012-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,36.345205479452055,74,46,1,24,16,25,2,17,1,3,3,34,17,21,10,13,7,2013-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Randy Orton,384,USA,Daniel Bryan,1741,USA,Wrestler 2,true,pin,9,WWE Championship,referee: Triple H ,2013-08-18,SummerSlam '13,Los Angeles,33.4027397260274,66,35,2,28,0,30,7,17,3,1,4,17,23,9,14,8,9,2013-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-12,32.26301369863014,18,11,0,3,8,6,0,6,0,1,2,4,4,1,1,3,3,2013-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
Curtis Axel,3847,USA,Kofi Kingston,3295,USA,Wrestler 1,true,pin,5,WWE Intercontinental Championship,"",2013-09-15,Night of Champions '13,Detroit,33.983561643835614,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2013-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,150,32.10958904109589,16,9,0,6,0,6,0,4,2,1,-2,6,3,3,2,3,1,2013-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11
Rob Van Dam,338,USA,Alberto Del Rio,2883,MEX,Wrestler 2,true,DQ,7,World Heavyweight Championship (WWE),"",2013-09-15,Night of Champions '13,Detroit,42.772602739726025,23,16,3,11,0,7,0,7,0,0,6,11,6,3,4,8,2,2013-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,-26,36.33698630136986,19,11,1,2,5,8,0,5,2,0,7,8,7,6,3,2,4,2013-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
The Miz,412,USA,Fandango,3434,USA,None,true,sub,8,"","",2013-09-15,Night of Champions '13,Detroit,32.95890410958904,25,11,0,8,2,14,1,9,3,0,-1,9,9,8,1,1,8,2013-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18,26.172602739726027,2,1,0,1,0,1,0,1,0,0,-1,0,0,0,0,0,0,2013-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,152
Dean Ambrose,3069,USA,Dolph Ziggler,450,USA,Wrestler 1,true,pin,10,WWE United States Championship,"",2013-09-15,Night of Champions '13,Detroit,27.791780821917808,3,2,0,1,0,1,1,0,0,0,-1,2,1,1,1,1,0,2013-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,228,33.15890410958904,25,9,0,6,1,15,1,10,2,1,-2,5,9,4,2,1,7,2013-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
Daniel Bryan,1741,USA,Randy Orton,384,USA,Wrestler 2,true,pin,12,WWE Championship,"",2013-09-15,Night of Champions '13,Detroit,32.33972602739726,19,11,0,3,8,7,0,7,0,1,-1,4,5,1,2,3,3,2013-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-7,33.47945205479452,67,36,2,29,0,30,7,17,3,1,5,18,23,9,14,9,9,2013-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1
Dolph Ziggler,450,USA,Damien Sandow,376,USA,None,true,pin,1,"","",2013-10-06,Battleground '13,Buffalo,33.21643835616438,26,9,0,6,1,16,1,11,2,1,-3,5,10,4,2,1,8,2013-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,31.197260273972603,2,0,0,0,0,2,0,2,0,0,-2,0,0,0,0,0,0,2013-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40
Alberto Del Rio,2883,MEX,Rob Van Dam,338,USA,Wrestler 1,true,sub,2,World Heavyweight Championship (WWE),"""hardcore""",2013-10-06,Battleground '13,Buffalo,36.394520547945206,20,11,1,2,5,9,1,5,2,0,-1,8,8,6,4,2,4,2013-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,42.83013698630137,24,17,4,11,0,7,0,7,0,0,7,12,6,3,4,9,2,2013-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,-26
Curtis Axel,3847,USA,R-Truth,317,USA,Wrestler 1,true,pin,4,WWE Intercontinental Championship,"",2013-10-06,Battleground '13,Buffalo,34.04109589041096,2,2,0,2,0,0,0,0,0,0,2,2,0,2,0,0,0,2013-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,150,41.74246575342466,11,6,0,5,0,5,0,5,0,0,-3,0,4,0,0,0,4,2012-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,-22
A.J. Lee,6580,USA,Brie Bella,3340,USA,Wrestler 1,true,pin,5,WWE Divas Championship,"",2013-10-06,Battleground '13,Buffalo,26.56986301369863,2,2,0,0,2,0,0,0,0,0,2,2,0,1,0,1,0,2013-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,492,29.895890410958906,3,1,0,1,0,2,0,1,1,0,-2,1,1,1,0,0,1,2013-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,479
Bray Wyatt,6287,USA,Kofi Kingston,3295,USA,None,true,pin,7,"","",2013-10-06,Battleground '13,Buffalo,26.394520547945206,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,53,32.16712328767123,17,9,0,6,0,7,0,5,2,1,-3,6,4,3,2,3,2,2013-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11
C. M. Punk,467,USA,Ryback,3020,USA,None,true,pin,8,"","",2013-10-06,Battleground '13,Buffalo,34.97260273972603,45,22,1,16,3,21,1,18,0,2,-1,16,10,11,6,5,4,2013-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,31.926027397260274,6,2,0,2,0,3,0,3,0,1,1,0,2,0,0,0,2,2013-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,99
Daniel Bryan,1741,USA,Randy Orton,384,USA,None,false,NC,9,WWE Championship,"",2013-10-06,Battleground '13,Buffalo,32.397260273972606,20,12,0,4,8,7,0,7,0,1,1,5,5,1,2,4,3,2013-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-7,33.536986301369865,68,36,2,29,0,31,7,18,3,1,-1,18,24,9,15,9,9,2013-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1
Damien Sandow,376,USA,Kofi Kingston,3295,USA,None,true,pin,1,"",dark  ,2013-10-27,Hell in a Cell '13,Miami,31.254794520547946,3,0,0,0,0,3,0,3,0,0,-3,0,0,0,0,0,0,2013-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40,32.224657534246575,18,9,0,6,0,8,0,6,2,1,-4,6,4,3,2,3,2,2013-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11
Big E. Langston,6446,USA,Dean Ambrose,3069,USA,Wrestler 2,true,CO,4,WWE United States Championship,"",2013-10-27,Hell in a Cell '13,Miami,27.676712328767124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,232,27.90684931506849,4,3,0,2,0,1,1,0,0,0,1,3,1,2,1,1,0,2013-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,228
John Cena,350,USA,Alberto Del Rio,2883,MEX,Wrestler 2,true,pin,7,World Heavyweight Championship (WWE),"",2013-10-27,Hell in a Cell '13,Miami,36.536986301369865,75,46,1,24,16,26,2,18,1,3,-1,34,18,21,11,13,7,2013-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36.45205479452055,21,12,1,2,6,9,1,5,2,0,1,9,8,7,4,2,4,2013-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
A.J. Lee,6580,USA,Brie Bella,3340,USA,Wrestler 1,true,sub,8,WWE Divas Championship,"",2013-10-27,Hell in a Cell '13,Miami,26.627397260273973,3,3,0,1,2,0,0,0,0,0,3,3,0,2,0,1,0,2013-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,492,29.953424657534246,4,1,0,1,0,3,0,2,1,0,-3,1,2,1,0,0,2,2013-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,479
Randy Orton,384,USA,Daniel Bryan,1741,USA,None,true,pin,9,WWE Championship,"referee: Shawn Michaels""Hell In A Cell""",2013-10-27,Hell in a Cell '13,Miami,33.59452054794521,69,36,2,29,0,31,7,18,3,2,-1,18,24,9,15,9,9,2013-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1,32.45479452054794,21,12,0,4,8,7,0,7,0,2,1,5,5,1,2,4,3,2013-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-7
The Miz,412,USA,Kofi Kingston,3295,USA,None,true,pin,1,"",dark  ,2013-11-24,Survivor Series '13,Boston,33.15068493150685,26,12,0,8,3,14,1,9,3,0,1,9,9,8,1,1,8,2013-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18,32.3013698630137,19,9,0,6,0,9,0,7,2,1,-5,6,4,3,2,3,2,2013-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11
Big E. Langston,6446,USA,Curtis Axel,3847,USA,Wrestler 1,true,pin,3,WWE Intercontinental Championship,"",2013-11-24,Survivor Series '13,Boston,27.753424657534246,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2013-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,232,34.175342465753424,3,3,0,3,0,0,0,0,0,0,3,3,0,3,0,0,0,2013-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,150
Mark Henry,213,USA,Ryback,3020,USA,None,true,pin,5,"","",2013-11-24,Survivor Series '13,Boston,42.48219178082192,26,12,0,8,1,13,2,8,1,1,-2,3,7,2,4,1,3,2013-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-31,32.06027397260274,7,2,0,2,0,4,0,4,0,1,-1,0,2,0,0,0,2,2013-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,99
John Cena,350,USA,Alberto Del Rio,2883,MEX,Wrestler 1,true,pin,6,World Heavyweight Championship (WWE),"",2013-11-24,Survivor Series '13,Boston,36.61369863013699,76,47,1,25,16,26,2,18,1,3,1,35,18,21,11,14,7,2013-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36.52876712328767,22,12,1,2,6,10,1,6,2,0,-1,9,9,7,5,2,4,2013-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
Randy Orton,384,USA,The Big Show,283,USA,Wrestler 1,true,pin,8,WWE Championship,"",2013-11-24,Survivor Series '13,Boston,33.67123287671233,70,37,2,30,0,31,7,18,3,2,1,19,24,9,15,10,9,2013-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1,41.821917808219176,57,22,2,18,0,33,2,16,3,2,-3,11,9,3,5,8,4,2013-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3
Fandango,3434,USA,Dolph Ziggler,450,USA,None,true,pin,1,"",dark  ,2013-12-15,"TLC: Tables, Ladders and Chairs '13",Houston,26.421917808219177,3,1,0,1,0,2,0,1,1,0,-2,0,0,0,0,0,0,2013-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,152,33.40821917808219,27,10,0,7,1,16,1,11,2,1,1,5,10,4,2,1,8,2013-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
A.J. Lee,6580,USA,Natalya,3322,CAN,Wrestler 1,true,pin,3,WWE Divas Championship,"",2013-12-15,"TLC: Tables, Ladders and Chairs '13",Houston,26.76164383561644,4,4,0,1,3,0,0,0,0,0,4,4,0,3,0,1,0,2013-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,492,31.578082191780823,4,2,1,0,1,2,0,2,0,0,1,1,2,0,1,1,1,2013-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-1
Big E. Langston,6446,USA,Damien Sandow,376,USA,Wrestler 1,true,pin,4,WWE Intercontinental Championship,"",2013-12-15,"TLC: Tables, Ladders and Chairs '13",Houston,27.81095890410959,2,2,0,1,0,0,0,0,0,0,2,2,0,1,0,1,0,2013-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,232,31.389041095890413,4,1,0,1,0,3,0,3,0,0,1,0,0,0,0,0,0,2013-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40
R-Truth,317,USA,Brodus Clay,6631,USA,None,true,pin,6,"","",2013-12-15,"TLC: Tables, Ladders and Chairs '13",Houston,41.93424657534246,12,6,0,5,0,6,0,6,0,0,-4,0,5,0,0,0,5,2013-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,-22,33.83835616438356,4,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,2012-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
Kofi Kingston,3295,USA,The Miz,412,USA,None,true,pin,7,"",no disqualification,2013-12-15,"TLC: Tables, Ladders and Chairs '13",Houston,32.35890410958904,20,9,0,6,0,10,0,8,2,1,-6,6,4,3,2,3,2,2013-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,33.20821917808219,27,13,0,9,3,14,1,9,3,0,2,9,9,8,1,1,8,2013-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18
Randy Orton,384,USA,John Cena,350,USA,None,true,,9,WWE World Heavyweight Championship,TLC (singles),2013-12-15,"TLC: Tables, Ladders and Chairs '13",Houston,33.728767123287675,71,38,2,31,0,31,7,18,3,2,2,20,24,10,15,10,9,2013-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1,36.67123287671233,77,48,1,26,16,26,2,18,1,3,2,36,18,22,11,14,7,2013-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Bray Wyatt,6287,USA,Daniel Bryan,1741,USA,None,true,pin,2,"","",2014-01-26,Royal Rumble '14,Pittsburgh,26.7013698630137,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2013-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,53,32.704109589041096,22,12,0,4,8,8,0,8,0,2,-1,5,6,1,3,4,3,2013-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-7
Brock Lesnar,346,USA,The Big Show,283,USA,None,true,pin,3,"","",2014-01-26,Royal Rumble '14,Pittsburgh,36.56986301369863,22,14,0,11,1,7,1,5,1,1,2,8,4,5,2,3,2,2013-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,41.99452054794521,58,22,2,18,0,34,2,17,3,2,-4,11,10,3,5,8,5,2013-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3
Randy Orton,384,USA,John Cena,350,USA,Wrestler 1,true,pin,4,WWE World Heavyweight Championship,pinfall or submission only,2014-01-26,Royal Rumble '14,Pittsburgh,33.843835616438355,72,39,2,31,0,31,7,18,3,2,3,21,24,10,15,11,9,2013-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1,36.78630136986301,78,48,1,26,16,27,2,18,1,3,-1,36,19,22,12,14,7,2013-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Big E,6446,USA,Jack Swagger,3410,USA,Wrestler 1,true,pin,2,WWE Intercontinental Championship,"",2014-02-23,Elimination Chamber '14,Minneapolis,28.002739726027396,3,3,0,2,0,0,0,0,0,0,3,3,0,2,0,1,0,2013-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,232,31.246575342465754,14,4,0,3,1,10,1,7,2,0,-2,4,5,4,2,0,3,2013-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4
Titus O'Neil,6290,USA,Darren Young,3424,USA,None,true,pin,4,"","",2014-02-23,Elimination Chamber '14,Minneapolis,34.84931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,87,34.33424657534247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,68
Cameron,8160,USA,A.J. Lee,6580,USA,Wrestler 2,true,DQ,6,WWE Divas Championship,"",2014-02-23,Elimination Chamber '14,Minneapolis,26.326027397260273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,464,26.953424657534246,5,5,0,2,3,0,0,0,0,0,5,5,0,4,0,1,0,2013-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,492
Batista,357,USA,Alberto Del Rio,2883,MEX,None,true,pin,7,"","",2014-02-23,Elimination Chamber '14,Minneapolis,45.12876712328767,40,25,3,19,0,13,2,6,2,2,-3,16,10,6,2,10,8,2010-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,36.778082191780825,23,12,1,2,6,11,1,7,2,0,-2,9,10,7,5,2,5,2013-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
Daniel Bryan,1741,USA,Triple H,193,USA,None,true,pin,2,"","",2014-04-06,WrestleMania XXX,New Orleans,32.895890410958906,23,12,0,4,8,9,0,9,0,2,-2,5,6,1,3,4,3,2014-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-7,44.723287671232875,101,61,1,53,0,35,5,22,3,5,-1,31,19,22,9,9,10,2013-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0
John Cena,350,USA,Bray Wyatt,6287,USA,None,true,pin,5,"","",2014-04-06,WrestleMania XXX,New Orleans,36.97808219178082,79,48,1,26,16,28,2,19,1,3,-2,36,20,22,12,14,8,2014-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.893150684931506,3,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2014-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,53
Brock Lesnar,346,USA,The Undertaker,124,USA,None,true,pin,6,"","",2014-04-06,WrestleMania XXX,New Orleans,36.76164383561644,23,15,0,12,1,7,1,5,1,1,3,8,4,5,2,3,2,2014-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,49.06849315068493,118,74,4,51,4,39,5,22,1,5,3,19,23,9,5,10,18,2013-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0
El Torito,5655,MEX,Hornswoggle,715,USA,None,true,pin,1,"",dark WeeLC,2014-05-04,Extreme Rules '14,East Rutherford,32.224657534246575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,27.95068493150685,1,0,0,0,0,1,0,1,0,0,-1,0,0,0,0,0,0,2007-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0
Bad News Barrett,6096,ENG,Big E,6446,USA,Wrestler 2,true,pin,4,WWE Intercontinental Championship,"",2014-05-04,Extreme Rules '14,East Rutherford,33.75342465753425,11,4,1,3,0,7,1,3,2,0,-3,1,5,0,3,1,2,2013-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,28.194520547945206,4,4,0,3,0,0,0,0,0,0,4,4,0,3,0,1,0,2014-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,232
Bray Wyatt,6287,USA,John Cena,350,USA,None,true,pin,6,"",steel cage,2014-05-04,Extreme Rules '14,East Rutherford,26.96986301369863,4,3,0,3,0,1,0,1,0,0,-1,0,0,0,0,0,0,2014-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,53,37.054794520547944,80,49,1,27,16,28,2,19,1,3,1,36,20,22,12,14,8,2014-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Paige,7170,ENG,Tamina Snuka,6310,USA,Wrestler 1,true,sub,7,WWE Divas Championship,"",2014-05-04,Extreme Rules '14,East Rutherford,21.726027397260275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,36.33698630136986,2,0,0,0,0,2,0,2,0,0,-2,0,2,0,0,0,2,2013-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-8
Daniel Bryan,1741,USA,Kane,197,USA,Wrestler 1,true,pin,8,WWE World Heavyweight Championship,"""Extreme Rules""",2014-05-04,Extreme Rules '14,East Rutherford,32.97260273972603,24,13,0,5,8,9,0,9,0,2,1,5,6,1,3,4,3,2014-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-7,47.054794520547944,76,40,3,31,0,30,2,23,0,6,-3,10,4,5,1,5,3,2013-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6
El Torito,5655,MEX,Hornswoggle,715,USA,None,true,pin,1,"",dark hair vs. mask,2014-06-01,Payback '14,Chicago,32.3013698630137,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2014-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,28.027397260273972,2,0,0,0,0,2,0,2,0,0,-2,0,0,0,0,0,0,2014-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0
Sheamus,5000,IRE,Cesaro,1874,SWI,Wrestler 1,true,pin,2,WWE United States Championship,"",2014-06-01,Payback '14,Chicago,36.364383561643834,26,16,2,11,0,9,1,5,0,1,2,10,5,7,3,3,2,2013-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,33.44931506849315,7,7,1,6,0,0,0,0,0,0,7,7,0,6,0,1,0,2013-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,93
Rusev,7415,BUL,Big E,6446,USA,None,true,sub,4,"","",2014-06-01,Payback '14,Chicago,28.45205479452055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,28.27123287671233,5,4,0,3,0,1,0,1,0,0,-1,4,1,3,1,1,0,2014-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,232
