Championship Match?,"Champion? (-1 if W2, 0 if neither, 1 if W1)",Card Order,Normal Match Type?,Month,Year,W1-W2 Age,W1-W2 PPV Matches,W1-W2 PPV Wins,W1-W2 PPV Wins %,W1-W2 PPV DQ Wins,W1-W2 PPV DQ % of Wins,W1-W2 PPV Pin Wins,W1-W2 PPV Pin % of Wins,W1-W2 PPV Sub Wins,W1-W2 PPV Sub % of Wins,W1-W2 PPV Losses,W1-W2 PPV DQ Losses,W1-W2 PPV DQ % of Losses,W1-W2 PPV Pin Losses,W1-W2 PPV Pin % of Losses,W1-W2 PPV Sub Losses,W1-W2 PPV Sub % of Losses,W1-W2 PPV Draws,W1-W2 PPV Streak,W1-W2 PPV Championship Wins,W1-W2 PPV Championship Losses,W1-W2 PPV Championship Defense Wins,W1-W2 PPV Championship Defense Losses,W1-W2 PPV Championship Challenge Wins,W1-W2 PPV Championship Challenge Losses,W1-W2 Last PPV Match,W1-W2 H2H PPV Matches,W1-W2 H2H PPV Wins,W1-W2 H2H PPV Wins %,W1-W2 H2H PPV DQ Wins,W1-W2 H2H PPV DQ % of Wins,W1-W2 H2H PPV Pin Wins,W1-W2 H2H PPV Pin % of Wins,W1-W2 H2H PPV Sub Wins,W1-W2 H2H PPV Sub % of Wins,W1-W2 H2H PPV Losses,W1-W2 H2H PPV DQ Losses,W1-W2 H2H PPV DQ % of Losses,W1-W2 H2H PPV Pin Losses,W1-W2 H2H PPV Pin % of Losses,W1-W2 H2H PPV Sub Losses,W1-W2 H2H PPV Sub % of Losses,W1-W2 H2H PPV Draws,W1-W2 H2H PPV Streak,W1-W2 H2H PPV Championship Wins,W1-W2 H2H PPV Championship Losses,W1-W2 H2H PPV Championship Defense Wins,W1-W2 H2H PPV Championship Defense Losses,W1-W2 H2H PPV Championship Challenge Wins,W1-W2 H2H PPV Championship Challenge Losses,W1-W2 H2H Last PPV Match,W1-W2 PWI Ranking,W1-W2 PWI Change,W1 Winner?
0,0,3,1,12,2006,-2.208219178082192,-1,-1,-0.5,0,0.0,-1,-1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,-1,0,0,0,0,0,0,-1149984000.0,-1,-1,-0.5,0,0.0,-1,-1.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,-1,0,0,0,0,0,0,-1149984000.0,-36,-86,-1
0,0,5,0,12,2006,-13.216438356164383,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,326,-326,1
0,0,5,0,12,2006,13.216438356164383,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-326,326,-1
0,0,1,-1,12,2006,0.9972602739726028,-3,-1,0.16666666666666669,0,0.0,-1,-1.0,0,0.0,-2,0,0.0,-2,-2.0,0,0.0,0,1,0,-1,0,0,0,-1,-1084665600.0,-3,-1,0.16666666666666669,0,0.0,-1,-1.0,0,0.0,-2,0,0.0,-2,-2.0,0,0.0,0,1,0,-1,0,0,0,-1,-1084665600.0,220,144,1
0,0,1,-1,12,2006,-0.9972602739726028,3,1,-0.16666666666666669,0,0.0,1,1.0,0,0.0,2,0,0.0,2,2.0,0,0.0,0,-1,0,1,0,0,0,1,1084665600.0,3,1,-0.16666666666666669,0,0.0,1,1.0,0,0.0,2,0,0.0,2,2.0,0,0.0,0,-1,0,1,0,0,0,1,1084665600.0,-220,-144,-1
0,0,2,1,12,2006,6.50958904109589,44,20,-0.5333333333333333,3,0.14285714285714285,14,-0.2857142857142857,0,0.0,20,1,0.047619047619047616,17,0.8095238095238095,0,0.0,4,-3,2,2,0,1,2,1,2419200.0,44,20,-0.5333333333333333,3,0.14285714285714285,14,-0.2857142857142857,0,0.0,20,1,0.047619047619047616,17,0.8095238095238095,0,0.0,4,-3,2,2,0,1,2,1,2419200.0,-318,-164,1
0,0,2,1,12,2006,-6.50958904109589,-44,-20,0.5333333333333333,-3,-0.14285714285714285,-14,0.2857142857142857,0,0.0,-20,-1,-0.047619047619047616,-17,-0.8095238095238095,0,0.0,-4,3,-2,-2,0,-1,-2,-1,-2419200.0,-44,-20,0.5333333333333333,-3,-0.14285714285714285,-14,0.2857142857142857,0,0.0,-20,-1,-0.047619047619047616,-17,-0.8095238095238095,0,0.0,-4,3,-2,-2,0,-1,-2,-1,-2419200.0,318,164,-1
0,0,4,0,12,2006,15.947945205479453,0,1,1.0,0,0.0,1,1.0,0,0.0,-1,0,0.0,0,0.0,0,0.0,0,2,0,0,0,0,0,0,35683200.0,0,1,1.0,0,0.0,1,1.0,0,0.0,-1,0,0.0,0,0.0,0,0.0,0,2,0,0,0,0,0,0,35683200.0,85,-274,1
0,0,4,0,12,2006,-15.947945205479453,0,-1,-1.0,0,0.0,-1,-1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,-2,0,0,0,0,0,0,-35683200.0,0,-1,-1.0,0,0.0,-1,-1.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,-2,0,0,0,0,0,0,-35683200.0,-85,274,-1
1,1,5,0,12,2006,3.419178082191781,23,13,0.07486631016042783,1,0.05555555555555555,0,-0.7222222222222222,12,0.6666666666666666,10,1,0.05555555555555555,7,-0.33333333333333337,-1,-0.2,0,5,4,5,4,5,0,0,0.0,23,13,0.07486631016042783,1,0.05555555555555555,0,-0.7222222222222222,12,0.6666666666666666,10,1,0.05555555555555555,7,-0.33333333333333337,-1,-0.2,0,5,4,5,4,5,0,0,0.0,-158,123,1
1,0,5,0,12,2006,-3.419178082191781,-23,-13,-0.07486631016042783,-1,-0.05555555555555555,0,0.7222222222222222,-12,-0.6666666666666666,-10,-1,-0.05555555555555555,-7,0.33333333333333337,1,0.2,0,-5,-4,-5,-4,-5,0,0,0.0,-23,-13,-0.07486631016042783,-1,-0.05555555555555555,0,0.7222222222222222,-12,-0.6666666666666666,-10,-1,-0.05555555555555555,-7,0.33333333333333337,1,0.2,0,-5,-4,-5,-4,-5,0,0,0.0,158,-123,-1
1,1,6,0,12,2006,6.841095890410959,5,2,0.041666666666666685,0,0.0,3,1.0,0,0.0,3,0,0.0,4,0.6666666666666667,0,0.0,0,-2,2,2,1,2,1,0,0.0,5,2,0.041666666666666685,0,0.0,3,1.0,0,0.0,3,0,0.0,4,0.6666666666666667,0,0.0,0,-2,2,2,1,2,1,0,0.0,-93,27,1
1,0,6,0,12,2006,-6.841095890410959,-5,-2,-0.041666666666666685,0,0.0,-3,-1.0,0,0.0,-3,0,0.0,-4,-0.6666666666666667,0,0.0,0,2,-2,-2,-1,-2,-1,0,0.0,-5,-2,-0.041666666666666685,0,0.0,-3,-1.0,0,0.0,-3,0,0.0,-4,-0.6666666666666667,0,0.0,0,2,-2,-2,-1,-2,-1,0,0.0,93,-27,-1
0,0,7,1,12,2006,10.95890410958904,88,53,-0.3804347826086957,2,-0.4298245614035088,40,0.4692982456140351,1,0.017543859649122806,31,5,0.08771929824561403,17,0.2982456140350877,0,0.0,4,-6,12,16,6,2,6,14,0.0,88,53,-0.3804347826086957,2,-0.4298245614035088,40,0.4692982456140351,1,0.017543859649122806,31,5,0.08771929824561403,17,0.2982456140350877,0,0.0,4,-6,12,16,6,2,6,14,0.0,-145,-108,1
0,0,7,1,12,2006,-10.95890410958904,-88,-53,0.3804347826086957,-2,0.4298245614035088,-40,-0.4692982456140351,-1,-0.017543859649122806,-31,-5,-0.08771929824561403,-17,-0.2982456140350877,0,0.0,-4,6,-12,-16,-6,-2,-6,-14,0.0,-88,-53,0.3804347826086957,-2,0.4298245614035088,-40,-0.4692982456140351,-1,-0.017543859649122806,-31,-5,-0.08771929824561403,-17,-0.2982456140350877,0,0.0,-4,6,-12,-16,-6,-2,-6,-14,0.0,145,108,-1
0,0,1,-1,1,2007,3.4575342465753423,-4,-1,0.6,0,0.0,-2,-1.0,0,0.0,-3,0,0.0,-2,-1.0,-1,-0.5,0,3,0,0,0,0,0,0,15120000.0,-4,-1,0.6,0,0.0,-2,-1.0,0,0.0,-3,0,0.0,-2,-1.0,-1,-0.5,0,3,0,0,0,0,0,0,15120000.0,337,108,1
0,0,1,-1,1,2007,-3.4575342465753423,4,1,-0.6,0,0.0,2,1.0,0,0.0,3,0,0.0,2,1.0,1,0.5,0,-3,0,0,0,0,0,0,-15120000.0,4,1,-0.6,0,0.0,2,1.0,0,0.0,3,0,0.0,2,1.0,1,0.5,0,-3,0,0,0,0,0,0,-15120000.0,-337,-108,-1
1,1,2,1,1,2007,2.0904109589041098,8,3,-0.5555555555555556,0,0.0,3,0.0,0,0.0,5,0,0.0,2,0.5,1,0.25,0,0,2,3,2,2,0,1,4233600.0,8,3,-0.5555555555555556,0,0.0,3,0.0,0,0.0,5,0,0.0,2,0.5,1,0.25,0,0,2,3,2,2,0,1,4233600.0,429,-8,1
1,0,2,1,1,2007,-2.0904109589041098,-8,-3,0.5555555555555556,0,0.0,-3,0.0,0,0.0,-5,0,0.0,-2,-0.5,-1,-0.25,0,0,-2,-3,-2,-2,0,-1,-4233600.0,-8,-3,0.5555555555555556,0,0.0,-3,0.0,0,0.0,-5,0,0.0,-2,-0.5,-1,-0.25,0,0,-2,-3,-2,-2,0,-1,-4233600.0,-429,8,-1
0,0,7,0,1,2007,-37.07671232876712,-18,-10,-0.05555555555555558,-2,-0.2,-4,-0.4,-3,-0.3,-8,0,0.0,-6,-0.6,-1,-0.1,0,-2,-3,-2,-2,-1,-1,-1,-1156032000.0,-18,-10,-0.05555555555555558,-2,-0.2,-4,-0.4,-3,-0.3,-8,0,0.0,-6,-0.6,-1,-0.1,0,-2,-3,-2,-2,-1,-1,-1,-1156032000.0,102,154,1
0,0,7,0,1,2007,37.07671232876712,18,10,0.05555555555555558,2,0.2,4,0.4,3,0.3,8,0,0.0,6,0.6,1,0.1,0,2,3,2,2,1,1,1,1156032000.0,18,10,0.05555555555555558,2,0.2,4,0.4,3,0.3,8,0,0.0,6,0.6,1,0.1,0,2,3,2,2,1,1,1,1156032000.0,-102,-154,-1
1,1,8,0,1,2007,-8.561643835616438,-1,-2,-0.2142857142857143,0,0.0,-2,0.0,0,0.0,1,1,0.3333333333333333,0,0.2666666666666666,0,0.0,0,0,-1,1,-2,2,1,-1,44755200.0,-1,-2,-0.2142857142857143,0,0.0,-2,0.0,0,0.0,1,1,0.3333333333333333,0,0.2666666666666666,0,0.0,0,0,-1,1,-2,2,1,-1,44755200.0,0,0,1
1,0,8,0,1,2007,8.561643835616438,1,2,0.2142857142857143,0,0.0,2,0.0,0,0.0,-1,-1,-0.3333333333333333,0,-0.2666666666666666,0,0.0,0,0,1,-1,2,-2,-1,1,-44755200.0,1,2,0.2142857142857143,0,0.0,2,0.0,0,0.0,-1,-1,-0.3333333333333333,0,-0.2666666666666666,0,0.0,0,0,1,-1,2,-2,-1,1,-44755200.0,0,0,-1
0,0,10,0,1,2007,-3.882191780821918,-6,-4,-0.22222222222222227,0,0.0,-5,-1.0,0,0.0,-2,0,0.0,0,1.6,-2,-0.4,0,-3,-1,-2,-1,-1,0,-1,-18144000.0,-6,-4,-0.22222222222222227,0,0.0,-5,-1.0,0,0.0,-2,0,0.0,0,1.6,-2,-0.4,0,-3,-1,-2,-1,-1,0,-1,-18144000.0,192,-117,1
0,0,10,0,1,2007,3.882191780821918,6,4,0.22222222222222227,0,0.0,5,1.0,0,0.0,2,0,0.0,0,-1.6,2,0.4,0,3,1,2,1,1,0,1,18144000.0,6,4,0.22222222222222227,0,0.0,5,1.0,0,0.0,2,0,0.0,0,-1.6,2,0.4,0,3,1,2,1,1,0,1,18144000.0,-192,117,-1
1,1,11,0,1,2007,-4.073972602739726,18,12,-0.06818181818181823,0,0.0,8,-0.2666666666666667,4,0.26666666666666666,7,1,0.06666666666666667,5,0.3333333333333333,1,0.06666666666666667,-1,-2,12,5,6,3,6,2,-4233600.0,18,12,-0.06818181818181823,0,0.0,8,-0.2666666666666667,4,0.26666666666666666,7,1,0.06666666666666667,5,0.3333333333333333,1,0.06666666666666667,-1,-2,12,5,6,3,6,2,-4233600.0,-97,-51,1
1,0,11,0,1,2007,4.073972602739726,-18,-12,0.06818181818181823,0,0.0,-8,0.2666666666666667,-4,-0.26666666666666666,-7,-1,-0.06666666666666667,-5,-0.3333333333333333,-1,-0.06666666666666667,1,2,-12,-5,-6,-3,-6,-2,4233600.0,-18,-12,0.06818181818181823,0,0.0,-8,0.2666666666666667,-4,-0.26666666666666666,-7,-1,-0.06666666666666667,-5,-0.3333333333333333,-1,-0.06666666666666667,1,2,-12,-5,-6,-3,-6,-2,4233600.0,97,51,-1
0,0,1,-1,1,2007,-3.778082191780822,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,266,82,1
0,0,1,-1,1,2007,3.778082191780822,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-266,-82,-1
1,1,3,0,1,2007,-1.3342465753424657,-6,-2,0.0,0,0.0,-2,0.0,0,0.0,-4,0,0.0,-4,0.0,0,0.0,0,-3,0,-1,0,-1,0,0,84067200.0,-6,-2,0.0,0,0.0,-2,0.0,0,0.0,-4,0,0.0,-4,0.0,0,0.0,0,-3,0,-1,0,-1,0,0,84067200.0,-202,-144,1
1,0,3,0,1,2007,1.3342465753424657,6,2,0.0,0,0.0,2,0.0,0,0.0,4,0,0.0,4,0.0,0,0.0,0,3,0,1,0,1,0,0,-84067200.0,6,2,0.0,0,0.0,2,0.0,0,0.0,4,0,0.0,4,0.0,0,0.0,0,3,0,1,0,1,0,0,-84067200.0,202,144,-1
1,1,4,0,1,2007,7.134246575342465,8,6,-0.03076923076923077,-1,-0.4,8,0.65,0,0.0,2,2,0.2,1,0.1,0,0.0,0,3,7,1,4,1,3,0,-1814400.0,8,6,-0.03076923076923077,-1,-0.4,8,0.65,0,0.0,2,2,0.2,1,0.1,0,0.0,0,3,7,1,4,1,3,0,-1814400.0,-181,-97,1
1,0,4,0,1,2007,-7.134246575342465,-8,-6,0.03076923076923077,1,0.4,-8,-0.65,0,0.0,-2,-2,-0.2,-1,-0.1,0,0.0,0,-3,-7,-1,-4,-1,-3,0,1814400.0,-8,-6,0.03076923076923077,1,0.4,-8,-0.65,0,0.0,-2,-2,-0.2,-1,-0.1,0,0.0,0,-3,-7,-1,-4,-1,-3,0,1814400.0,181,97,-1
1,1,5,1,1,2007,-4.073972602739726,18,13,0.09565217391304348,0,0.0,9,-0.25,4,0.25,6,1,0.0625,4,-0.020833333333333315,1,0.0625,-1,3,13,4,7,3,6,1,0.0,18,13,0.09565217391304348,0,0.0,9,-0.25,4,0.25,6,1,0.0625,4,-0.020833333333333315,1,0.0625,-1,3,13,4,7,3,6,1,0.0,-97,-51,1
1,0,5,1,1,2007,4.073972602739726,-18,-13,-0.09565217391304348,0,0.0,-9,0.25,-4,-0.25,-6,-1,-0.0625,-4,0.020833333333333315,-1,-0.0625,1,-3,-13,-4,-7,-3,-6,-1,0.0,-18,-13,-0.09565217391304348,0,0.0,-9,0.25,-4,-0.25,-6,-1,-0.0625,-4,0.020833333333333315,-1,-0.0625,1,-3,-13,-4,-7,-3,-6,-1,0.0,97,51,-1
0,0,1,-1,2,2007,4.558904109589041,8,5,-0.016666666666666607,2,0.15384615384615385,2,-0.23076923076923073,0,0.0,3,0,0.0,3,0.038461538461538436,0,0.0,0,5,5,3,1,3,4,0,-7257600.0,8,5,-0.016666666666666607,2,0.15384615384615385,2,-0.23076923076923073,0,0.0,3,0,0.0,3,0.038461538461538436,0,0.0,0,5,5,3,1,3,4,0,-7257600.0,-19,511,1
0,0,1,-1,2,2007,-4.558904109589041,-8,-5,0.016666666666666607,-2,-0.15384615384615385,-2,0.23076923076923073,0,0.0,-3,0,0.0,-3,-0.038461538461538436,0,0.0,0,-5,-5,-3,-1,-3,-4,0,7257600.0,-8,-5,0.016666666666666607,-2,-0.15384615384615385,-2,0.23076923076923073,0,0.0,-3,0,0.0,-3,-0.038461538461538436,0,0.0,0,-5,-5,-3,-1,-3,-4,0,7257600.0,19,-511,-1
0,0,3,1,2,2007,10.835616438356164,3,0,-0.75,0,0.0,0,0.0,0,0.0,3,0,0.0,2,2.0,0,0.0,0,-3,0,1,0,0,0,1,1209600.0,3,0,-0.75,0,0.0,0,0.0,0,0.0,3,0,0.0,2,2.0,0,0.0,0,-3,0,1,0,0,0,1,1209600.0,-220,-144,1
0,0,3,1,2,2007,-10.835616438356164,-3,0,0.75,0,0.0,0,0.0,0,0.0,-3,0,0.0,-2,-2.0,0,0.0,0,3,0,-1,0,0,0,-1,-1209600.0,-3,0,0.75,0,0.0,0,0.0,0,0.0,-3,0,0.0,-2,-2.0,0,0.0,0,3,0,-1,0,0,0,-1,-1209600.0,220,144,-1
0,0,4,1,2,2007,-1.0273972602739727,4,2,0.0444444444444444,0,0.0,2,0.0,0,0.0,2,0,0.0,3,0.25,0,0.0,0,0,3,1,2,2,1,-1,-5443200.0,4,2,0.0444444444444444,0,0.0,2,0.0,0,0.0,2,0,0.0,3,0.25,0,0.0,0,0,3,1,2,2,1,-1,-5443200.0,-128,66,1
0,0,4,1,2,2007,1.0273972602739727,-4,-2,-0.0444444444444444,0,0.0,-2,0.0,0,0.0,-2,0,0.0,-3,-0.25,0,0.0,0,0,-3,-1,-2,-2,-1,1,5443200.0,-4,-2,-0.0444444444444444,0,0.0,-2,0.0,0,0.0,-2,0,0.0,-3,-0.25,0,0.0,0,0,-3,-1,-2,-2,-1,1,5443200.0,128,-66,-1
0,0,5,1,2,2007,-5.887671232876713,5,2,-0.09999999999999998,0,0.0,2,0.0,0,0.0,3,0,0.0,3,0.33333333333333337,0,0.0,0,1,2,1,2,1,0,0,18144000.0,5,2,-0.09999999999999998,0,0.0,2,0.0,0,0.0,3,0,0.0,3,0.33333333333333337,0,0.0,0,1,2,1,2,1,0,0,18144000.0,-99,66,1
0,0,5,1,2,2007,5.887671232876713,-5,-2,0.09999999999999998,0,0.0,-2,0.0,0,0.0,-3,0,0.0,-3,-0.33333333333333337,0,0.0,0,-1,-2,-1,-2,-1,0,0,-18144000.0,-5,-2,0.09999999999999998,0,0.0,-2,0.0,0,0.0,-3,0,0.0,-3,-0.33333333333333337,0,0.0,0,-1,-2,-1,-2,-1,0,0,-18144000.0,99,-66,-1
0,0,6,1,2,2007,5.043835616438356,8,6,0.5454545454545454,0,0.0,6,1.0,0,0.0,2,0,0.0,2,0.8333333333333334,0,0.0,0,6,3,2,2,2,1,0,62899200.0,8,6,0.5454545454545454,0,0.0,6,1.0,0,0.0,2,0,0.0,2,0.8333333333333334,0,0.0,0,6,3,2,2,2,1,0,62899200.0,-190,126,1
0,0,6,1,2,2007,-5.043835616438356,-8,-6,-0.5454545454545454,0,0.0,-6,-1.0,0,0.0,-2,0,0.0,-2,-0.8333333333333334,0,0.0,0,-6,-3,-2,-2,-2,-1,0,-62899200.0,-8,-6,-0.5454545454545454,0,0.0,-6,-1.0,0,0.0,-2,0,0.0,-2,-0.8333333333333334,0,0.0,0,-6,-3,-2,-2,-2,-1,0,-62899200.0,190,-126,-1
0,0,7,1,2,2007,-6.841095890410959,-8,-6,-0.33333333333333337,0,0.0,-7,-1.0,0,0.0,-2,0,0.0,-3,1.2857142857142856,0,0.0,0,-5,-3,-1,-2,-2,-1,1,-5443200.0,-8,-6,-0.33333333333333337,0,0.0,-7,-1.0,0,0.0,-2,0,0.0,-3,1.2857142857142856,0,0.0,0,-5,-3,-1,-2,-2,-1,1,-5443200.0,93,-27,1
0,0,7,1,2,2007,6.841095890410959,8,6,0.33333333333333337,0,0.0,7,1.0,0,0.0,2,0,0.0,3,-1.2857142857142856,0,0.0,0,5,3,1,2,2,1,-1,5443200.0,8,6,0.33333333333333337,0,0.0,7,1.0,0,0.0,2,0,0.0,3,-1.2857142857142856,0,0.0,0,5,3,1,2,2,1,-1,5443200.0,-93,27,-1
0,0,8,1,2,2007,-4.389041095890411,-6,-6,-0.32727272727272727,0,0.0,-5,-0.25,-1,-0.125,0,0,0.0,-1,0.625,0,0.0,0,2,-3,-1,-2,-1,-1,0,92534400.0,-6,-6,-0.32727272727272727,0,0.0,-5,-0.25,-1,-0.125,0,0,0.0,-1,0.625,0,0.0,0,2,-3,-1,-2,-1,-1,0,92534400.0,15,26,1
0,0,8,1,2,2007,4.389041095890411,6,6,0.32727272727272727,0,0.0,5,0.25,1,0.125,0,0,0.0,1,-0.625,0,0.0,0,-2,3,1,2,1,1,0,-92534400.0,6,6,0.32727272727272727,0,0.0,5,0.25,1,0.125,0,0,0.0,1,-0.625,0,0.0,0,-2,3,1,2,1,1,0,-92534400.0,-15,-26,-1
1,0,9,1,2,2007,10.56986301369863,6,2,-0.08333333333333331,0,0.0,3,0.33333333333333337,0,0.0,4,0,0.0,3,0.33333333333333337,2,0.4,0,-5,4,3,1,0,3,3,-5443200.0,6,2,-0.08333333333333331,0,0.0,3,0.33333333333333337,0,0.0,4,0,0.0,3,0.33333333333333337,2,0.4,0,-5,4,3,1,0,3,3,-5443200.0,-59,-34,1
1,0,9,1,2,2007,-10.56986301369863,-6,-2,0.08333333333333331,0,0.0,-3,-0.33333333333333337,0,0.0,-4,0,0.0,-3,-0.33333333333333337,-2,-0.4,0,5,-4,-3,-1,0,-3,-3,5443200.0,-6,-2,0.08333333333333331,0,0.0,-3,-0.33333333333333337,0,0.0,-4,0,0.0,-3,-0.33333333333333337,-2,-0.4,0,5,-4,-3,-1,0,-3,-3,5443200.0,59,34,-1
0,0,11,0,2,2007,-2.1534246575342464,19,10,0.033816425120772986,1,-0.030303030303030304,5,-0.1515151515151516,0,0.0,5,0,-0.03787878787878787,5,-0.2272727272727273,-2,-0.16666666666666666,4,3,-3,-9,0,-7,-3,-2,1814400.0,19,10,0.033816425120772986,1,-0.030303030303030304,5,-0.1515151515151516,0,0.0,5,0,-0.03787878787878787,5,-0.2272727272727273,-2,-0.16666666666666666,4,3,-3,-9,0,-7,-3,-2,1814400.0,31,-32,1
0,0,11,0,2,2007,2.1534246575342464,-19,-10,-0.033816425120772986,-1,0.030303030303030304,-5,0.1515151515151516,0,0.0,-5,0,0.03787878787878787,-5,0.2272727272727273,2,0.16666666666666666,-4,-3,3,9,0,7,3,2,-1814400.0,-19,-10,-0.033816425120772986,-1,0.030303030303030304,-5,0.1515151515151516,0,0.0,-5,0,0.03787878787878787,-5,0.2272727272727273,2,0.16666666666666666,-4,-3,3,9,0,7,3,2,-1814400.0,-31,32,-1
1,0,13,0,2,2007,0.36164383561643837,2,2,0.16666666666666663,2,0.5,0,-0.25,0,0.0,0,0,0.0,-1,-0.75,0,0.0,0,-3,-1,0,-1,-1,0,1,0.0,2,2,0.16666666666666663,2,0.5,0,-0.25,0,0.0,0,0,0.0,-1,-0.75,0,0.0,0,-3,-1,0,-1,-1,0,1,0.0,153,-29,1
1,0,13,0,2,2007,-0.36164383561643837,-2,-2,-0.16666666666666663,-2,-0.5,0,0.25,0,0.0,0,0,0.0,1,0.75,0,0.0,0,3,1,0,1,1,0,-1,0.0,-2,-2,-0.16666666666666663,-2,-0.5,0,0.25,0,0.0,0,0,0.0,1,0.75,0,0.0,0,3,1,0,1,1,0,-1,0.0,-153,29,-1
0,0,3,0,4,2007,-5.342465753424658,-46,-22,0.5106382978723405,-3,-0.13043478260869565,-15,0.30434782608695654,0,0.0,-20,-1,-0.043478260869565216,-17,-0.7391304347826086,0,0.0,-4,-1,-2,-2,0,-1,-2,-1,-23587200.0,-46,-22,0.5106382978723405,-3,-0.13043478260869565,-15,0.30434782608695654,0,0.0,-20,-1,-0.043478260869565216,-17,-0.7391304347826086,0,0.0,-4,-1,-2,-2,0,-1,-2,-1,-23587200.0,94,388,1
0,0,3,0,4,2007,5.342465753424658,46,22,-0.5106382978723405,3,0.13043478260869565,15,-0.30434782608695654,0,0.0,20,1,0.043478260869565216,17,0.7391304347826086,0,0.0,4,1,2,2,0,1,2,1,23587200.0,46,22,-0.5106382978723405,3,0.13043478260869565,15,-0.30434782608695654,0,0.0,20,1,0.043478260869565216,17,0.7391304347826086,0,0.0,4,1,2,2,0,1,2,1,23587200.0,-94,-388,-1
1,0,4,0,4,2007,6.441095890410959,33,18,0.042857142857142816,1,0.05263157894736842,4,-0.736842105263158,13,0.6842105263157895,15,1,0.05263157894736842,12,0.631578947368421,0,0.0,0,5,9,8,6,5,3,3,0.0,33,18,0.042857142857142816,1,0.05263157894736842,4,-0.736842105263158,13,0.6842105263157895,15,1,0.05263157894736842,12,0.631578947368421,0,0.0,0,5,9,8,6,5,3,3,0.0,-339,-149,1
1,0,4,0,4,2007,-6.441095890410959,-33,-18,-0.042857142857142816,-1,-0.05263157894736842,-4,0.736842105263158,-13,-0.6842105263157895,-15,-1,-0.05263157894736842,-12,-0.631578947368421,0,0.0,0,-5,-9,-8,-6,-5,-3,-3,0.0,-33,-18,-0.042857142857142816,-1,-0.05263157894736842,-4,0.736842105263158,-13,-0.6842105263157895,-15,-1,-0.05263157894736842,-12,-0.631578947368421,0,0.0,0,-5,-9,-8,-6,-5,-3,-3,0.0,339,149,-1
1,0,5,0,4,2007,3.824657534246575,79,47,-0.16205837173579107,3,-0.021943573667711602,31,-0.20219435736677116,1,0.017241379310344827,28,3,-0.09561128526645768,16,0.20219435736677113,0,0.0,4,-2,4,15,1,1,3,14,-3628800.0,79,47,-0.16205837173579107,3,-0.021943573667711602,31,-0.20219435736677116,1,0.017241379310344827,28,3,-0.09561128526645768,16,0.20219435736677113,0,0.0,4,-2,4,15,1,1,3,14,-3628800.0,36,-11,1
1,1,5,0,4,2007,-3.824657534246575,-79,-47,0.16205837173579107,-3,0.021943573667711602,-31,0.20219435736677116,-1,-0.017241379310344827,-28,-3,0.09561128526645768,-16,-0.20219435736677113,0,0.0,-4,2,-4,-15,-1,-1,-3,-14,3628800.0,-79,-47,0.16205837173579107,-3,0.021943573667711602,-31,0.20219435736677116,-1,-0.017241379310344827,-28,-3,0.09561128526645768,-16,-0.20219435736677113,0,0.0,-4,2,-4,-15,-1,-1,-3,-14,3628800.0,-36,11,-1
0,0,7,1,4,2007,-3.304109589041096,-1,-1,-0.09999999999999998,0,0.0,-2,-0.5,0,0.0,1,1,0.5,1,0.6666666666666667,0,0.0,-1,1,1,0,1,2,0,-2,1814400.0,-1,-1,-0.09999999999999998,0,0.0,-2,-0.5,0,0.0,1,1,0.5,1,0.6666666666666667,0,0.0,-1,1,1,0,1,2,0,-2,1814400.0,-47,52,1
0,0,7,1,4,2007,3.304109589041096,1,1,0.09999999999999998,0,0.0,2,0.5,0,0.0,-1,-1,-0.5,-1,-0.6666666666666667,0,0.0,1,-1,-1,0,-1,-2,0,2,-1814400.0,1,1,0.09999999999999998,0,0.0,2,0.5,0,0.0,-1,-1,-0.5,-1,-0.6666666666666667,0,0.0,1,-1,-1,0,-1,-2,0,2,-1814400.0,47,-52,-1
1,0,8,1,4,2007,0.2136986301369863,2,1,0.3333333333333333,0,0.0,1,1.0,0,0.0,1,0,0.0,1,2.0,0,0.0,0,-1,1,1,0,0,1,1,9676800.0,2,1,0.3333333333333333,0,0.0,1,1.0,0,0.0,1,0,0.0,1,2.0,0,0.0,0,-1,1,1,0,0,1,1,9676800.0,0,0,1
